what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1455380010796
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1455380010797
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1455380010798
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1455380010799
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1455380010800
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1455380010802
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1455380010803
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1455380010804
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1455380010805
os,sysinfo,,,"linux",1455380010811
arch,sysinfo,,,"x86_64",1455380010811
ws,sysinfo,,,"gtk",1455380010811
locale,sysinfo,,,"en_US",1455380010811
processors,sysinfo,,,"4",1455380010811
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1455380010811
java.runtime.version,sysinfo,,,"1.7.0_91-b02",1455380010811
java.specification.name,sysinfo,,,"Java Platform API Specification",1455380010811
java.specification.vendor,sysinfo,,,"Oracle Corporation",1455380010811
java.specification.version,sysinfo,,,"1.7",1455380010811
java.vendor,sysinfo,,,"Oracle Corporation",1455380010811
java.version,sysinfo,,,"1.7.0_91",1455380010811
java.vm.info,sysinfo,,,"mixed mode",1455380010811
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1455380010811
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1455380010811
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1455380010811
java.vm.specification.version,sysinfo,,,"1.7",1455380010811
java.vm.vendor,sysinfo,,,"Oracle Corporation",1455380010811
java.vm.version,sysinfo,,,"24.91-b01",1455380010811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455380013004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455380013257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455380308638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455380311101
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1455380312280
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1455380312341
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1455380312599
stopped,bundle,org.eclipse.linuxtools.valgrind.massif,0.7.0.201101251503,"org.eclipse.linuxtools.valgrind.massif",1455380312749
stopped,bundle,org.eclipse.birt.chart.device.svg,2.6.2.r262_v20101230,"org.eclipse.birt.chart.device.svg",1455380312750
stopped,bundle,org.eclipse.birt.chart.device.extension,2.6.2.r262_v20110127,"org.eclipse.birt.chart.device.extension",1455380312751
stopped,bundle,org.eclipse.birt.chart.device.swt,2.6.2.r262_v20101209,"org.eclipse.birt.chart.device.swt",1455380312751
stopped,bundle,org.eclipse.birt.chart.engine.extension,2.6.2.r262_v20110113,"org.eclipse.birt.chart.engine.extension",1455380312752
stopped,bundle,org.eclipse.linuxtools.gcov,4.1.1.201101251503,"org.eclipse.linuxtools.gcov",1455380312753
stopped,bundle,org.eclipse.linuxtools.gprof,4.0.0.201101251503,"org.eclipse.linuxtools.gprof",1455380312753
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,4.1.0.201101251503,"org.eclipse.linuxtools.dataviewers.charts",1455380312754
stopped,bundle,org.eclipse.birt.chart.ui,2.6.2.r262_v20110127,"org.eclipse.birt.chart.ui",1455380312755
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1455380312755
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboard,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.dashboard",1455380312756
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1455380312756
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.ide,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.ide",1455380312757
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphing,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphing",1455380312758
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphingapi.ui,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphingapi.ui",1455380312759
stopped,bundle,org.eclipse.birt.chart.engine,2.6.2.r262_v20110120,"org.eclipse.birt.chart.engine",1455380312761
stopped,bundle,org.eclipse.birt.core.ui,2.6.2.r262_v20101014,"org.eclipse.birt.core.ui",1455380312761
stopped,bundle,org.eclipse.birt.data.aggregation,2.6.2.r262_v20110127,"org.eclipse.birt.data.aggregation",1455380312762
stopped,bundle,org.eclipse.birt.data,2.6.2.r262_v20110215,"org.eclipse.birt.data",1455380312763
stopped,bundle,org.eclipse.birt.core,2.6.2.r262_v20110209,"org.eclipse.birt.core",1455380312764
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1455380312765
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1455380312766
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1455380312780
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1455380312788
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1455380312801
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1455380312823
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1455380312835
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1455380753631
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1455380753632
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1455380753633
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1455380753634
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1455380753634
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1455380753634
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1455380753635
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1455380753636
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1455380753636
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1455380753636
